val_loss,val_acc,loss,acc
0.7459037010089017,0.7674912177985949,0.6392508888970494,0.7829515515222483
0.7468982809670357,0.7672899590163934,0.6389872586699225,0.782988144028103
0.7443575021533833,0.7674912177985949,0.6388545501148394,0.7830430327868853
0.7476336313913242,0.7673448477751756,0.6388348112061655,0.7830247365339579
0.7454819964720438,0.7672350702576113,0.6387462191615227,0.7830430327868853
0.7472755890470478,0.7673265515222483,0.6384270343344999,0.7830064402810304
0.7467729439500903,0.7673448477751756,0.6383136080913856,0.7829698477751756
0.7456974022840728,0.7672899590163934,0.6383968309719613,0.7831162177985949
0.7459444899888452,0.7672899590163934,0.6381983054884703,0.78307962529274
0.7471691656168507,0.7673082552693209,0.6381006567483763,0.7831162177985949
0.7463198729225846,0.7674180327868853,0.6379822054288985,0.7830979215456675
0.7491934604820658,0.7673265515222483,0.6380960011649746,0.7830613290398126
0.7485627756744134,0.7673082552693209,0.6378148850009927,0.7830430327868853
0.7494055740448016,0.7673448477751756,0.6377247135030581,0.7831528103044496
0.7467848472907895,0.767271662763466,0.6376988623963028,0.7831162177985949
0.7470095431916328,0.7673265515222483,0.6376259709409584,0.7831345140515222
0.7496931769250428,0.767271662763466,0.6373478881927508,0.7831711065573771
0.7483837782499103,0.7672899590163934,0.6374088885912571,0.7830613290398126
0.7489219903945923,0.7672899590163934,0.6373522033177718,0.7831894028103045
0.7491278672804598,0.7673997365339579,0.6371853627979895,0.7831894028103045
0.7488002909011529,0.7673997365339579,0.6371856541209254,0.7832076990632318
0.7490793685723245,0.767363144028103,0.6370611992038664,0.7831711065573771
0.7493121944350437,0.7672899590163934,0.6370385441344572,0.7831894028103045
0.7495182676533066,0.7673082552693209,0.6368701559877508,0.7832259953161592
0.7504573513249881,0.7673448477751756,0.6367710912534728,0.7831894028103045
0.7507096010432589,0.7673082552693209,0.6366344852246502,0.7831711065573771
0.7515458751129601,0.7673082552693209,0.636630759864557,0.7832076990632318
0.7510737519213969,0.7672899590163934,0.636643041911114,0.7832259953161592
0.751722724013362,0.7673448477751756,0.6365562481958358,0.7832076990632318
0.7508313965043641,0.7673448477751756,0.636477640138577,0.7832625878220141
0.7512814503782527,0.7673082552693209,0.6363541049756267,0.7831345140515222
0.7515084189330108,0.7673448477751756,0.6363643494367041,0.7832625878220141
0.7516373180952228,0.7673265515222483,0.6362961399471453,0.7832076990632318
0.7518009114879635,0.767271662763466,0.6362617523943792,0.7832076990632318
0.75285062514926,0.767363144028103,0.6361751952830187,0.7832076990632318
0.7526297751438981,0.7672899590163934,0.6360219684920211,0.7831711065573771
0.7513019454423382,0.7673082552693209,0.6361065265445576,0.7832442915690867
0.7528198771789426,0.7673265515222483,0.6360739017258763,0.7832259953161592
0.7529523681840516,0.7672899590163934,0.6359631786301767,0.7831894028103045
0.7537536274912207,0.7673082552693209,0.635918699606241,0.7831894028103045
0.7531091052977765,0.7673265515222483,0.6358866778134741,0.7832442915690867
0.7533836968818928,0.7673814402810304,0.6358832814654366,0.7832076990632318
0.7523031568708688,0.7673265515222483,0.6357380989982596,0.7831894028103045
0.751053346613252,0.7673265515222483,0.6356760341613019,0.7831711065573771
0.753150182459896,0.7673448477751756,0.6356701721073035,0.7832625878220141
0.7526746831956457,0.7673082552693209,0.6356722564552093,0.7832442915690867
0.7525000282905699,0.7673448477751756,0.6356227751079712,0.7831162177985949
0.7534066197883329,0.7673814402810304,0.6354595794052375,0.7832442915690867
0.7532292298396801,0.7673448477751756,0.6354691430891426,0.7832442915690867
0.7535182366047307,0.7673265515222483,0.6354242715400052,0.7832259953161592
0.7541087274319673,0.767363144028103,0.6354250674783765,0.7831894028103045
0.7549104683223318,0.7673814402810304,0.6353472281395691,0.7832076990632318
0.7546456110002844,0.7673814402810304,0.6353163719177246,0.7831894028103045
0.7536192482961146,0.7673997365339579,0.6352349821242571,0.7831711065573771
0.7542238239661313,0.7673448477751756,0.6351398230994892,0.7832808840749415
0.7555908635084188,0.76745462529274,0.6351023877532477,0.7832259953161592
0.7539424477472239,0.7673814402810304,0.6350996035044311,0.7832442915690867
0.7545583010138617,0.7673814402810304,0.6349999146662495,0.7832259953161592
0.754554782036596,0.7674180327868853,0.635008774261564,0.7831894028103045
0.7551928503172738,0.7674363290398126,0.6350345374270401,0.7832076990632318
0.7543292234387833,0.7673997365339579,0.6350403428077698,0.7832259953161592
0.7541884989314113,0.7673814402810304,0.6349291116069017,0.7832076990632318
0.754970441727225,0.7673997365339579,0.6348025579642356,0.7832076990632318
0.7544446732386493,0.7673814402810304,0.634824231022694,0.7832625878220141
0.7555934405019746,0.7674180327868853,0.6348022135973536,0.7832076990632318
0.7550738315671612,0.7674180327868853,0.6347297291845013,0.7832076990632318
0.7554004188862562,0.7674180327868853,0.6347743505895557,0.7832259953161592
0.7554734098338969,0.7674363290398126,0.6346435647379319,0.7832442915690867
0.7549246894043,0.7674363290398126,0.6346066578769014,0.7832625878220141
0.7559477505764861,0.7674363290398126,0.6345557136334636,0.7832625878220141
0.7572615097431723,0.7674729215456675,0.6346093656307641,0.7832259953161592
0.7561378927085662,0.7674912177985949,0.634577107513258,0.7832076990632318
0.7550053118752094,0.7674180327868853,0.6345531288578025,0.7832076990632318
0.755849194191658,0.7674363290398126,0.6345131460062514,0.7831894028103045
0.7559103649938413,0.76745462529274,0.6343760593713587,0.7831894028103045
0.7566231330747627,0.7674363290398126,0.6344114997068668,0.7832259953161592
0.7549002847222032,0.7674180327868853,0.6343195753856901,0.7832442915690867
0.7555343434738052,0.7674180327868853,0.6343217037042355,0.7832076990632318
0.7565807725981192,0.76745462529274,0.6343933818491058,0.7832442915690867
0.7560492775967864,0.7673997365339579,0.6342584730869714,0.7831894028103045
0.7560024501568261,0.7673997365339579,0.634287802480702,0.7832259953161592
0.7561806317863755,0.7674363290398126,0.6343570380914406,0.7832259953161592
0.7566078598382043,0.7674729215456675,0.6342736326280187,0.7832625878220141
0.7565768978425434,0.7674363290398126,0.6341979139303435,0.7832076990632318
0.7561056104421057,0.7674363290398126,0.6340200303589153,0.7831711065573771
0.7558578698082328,0.76745462529274,0.6341794665021695,0.7831528103044496
0.7566764846060259,0.7674363290398126,0.6340983674732806,0.7832076990632318
0.7569057718093837,0.7674729215456675,0.634086728793955,0.7832259953161592
0.7570760443422777,0.7675095140515222,0.6340623601259058,0.7831894028103045
0.7583483036703471,0.7674912177985949,0.6340342586995288,0.7831894028103045
0.7562005973183299,0.7674363290398126,0.6339892135012625,0.7832259953161592
0.757221582936738,0.7674912177985949,0.6339628600125011,0.7831894028103045
0.757672593311627,0.76745462529274,0.6339410331265988,0.7831894028103045
0.7571627126714385,0.7674912177985949,0.633932037152507,0.7831711065573771
0.7576763868611088,0.7674363290398126,0.6339366427629278,0.7832259953161592
0.7581088917735589,0.7675095140515222,0.6338566007044611,0.7831894028103045
0.7575554522474142,0.7675644028103045,0.633876268980933,0.7831711065573771
0.7572668472902557,0.7675095140515222,0.6338717025951144,0.7831711065573771
0.7574371454726896,0.76745462529274,0.6337722123925524,0.7832076990632318
0.7575430463851196,0.7674363290398126,0.633784403845633,0.7831711065573771
0.7587877712986788,0.7675826990632318,0.6337164623675916,0.7831528103044496
0.7579306710589965,0.7675461065573771,0.6338430920864436,0.7831894028103045
0.7580414490482009,0.7675095140515222,0.6337698095017908,0.7831894028103045
0.7578043188786339,0.76745462529274,0.6337050710405622,0.7832076990632318
0.7581517222474833,0.7675278103044496,0.6337152863274693,0.7831711065573771
0.7582214636601665,0.7675278103044496,0.6337011926905612,0.7831528103044496
0.7585999521075703,0.7675461065573771,0.6336987447124455,0.7831894028103045
0.7586484644256655,0.7675644028103045,0.6336397640319842,0.7831345140515222
0.7587617484621477,0.7675461065573771,0.6336836841402345,0.7831528103044496
0.7581903331452845,0.7675644028103045,0.6335753099142248,0.7832076990632318
0.7583027127126899,0.7676192915690867,0.6335481128871301,0.7831894028103045
0.759067992136685,0.7675644028103045,0.6336077371442067,0.7831345140515222
0.7589913097142614,0.7675095140515222,0.6335304464612689,0.7831162177985949
0.7591862324668875,0.7675644028103045,0.6334846237504231,0.7831894028103045
0.7588920287561082,0.7675644028103045,0.6335370207000393,0.7831345140515222
0.7587071569239507,0.7675278103044496,0.633497698664386,0.7831894028103045
0.7588069114040156,0.7675826990632318,0.6334590518223318,0.7831711065573771
0.759514865537438,0.7676192915690867,0.6334584027319379,0.7831711065573771
0.7582466049900658,0.7675278103044496,0.6334361069654693,0.7831711065573771
0.7597477396980661,0.7675826990632318,0.6335029917522672,0.7831345140515222
0.759409491644531,0.7675095140515222,0.63338831227613,0.7831711065573771
0.7592712987990793,0.7676192915690867,0.6333505070181585,0.7831528103044496
0.7603356921979918,0.7675461065573771,0.6333806114118607,0.7831345140515222
0.7595803802200447,0.7676375878220141,0.6333197792184995,0.7831345140515222
0.7596970643036818,0.7676009953161592,0.6332974177054554,0.7831162177985949
0.758278631424178,0.7675644028103045,0.6333295134805684,0.7831711065573771
0.7593948933921877,0.7675826990632318,0.6332997746713268,0.7831528103044496
0.7596603310917803,0.7675826990632318,0.6332828618882691,0.7830979215456675
0.7595908659612826,0.7675644028103045,0.633224799426434,0.7831711065573771
0.7604095640939069,0.7675826990632318,0.6332603705571462,0.7831162177985949
0.7592007473843997,0.7675644028103045,0.6332346961704852,0.7831711065573771
0.7602908022230627,0.7675826990632318,0.6332102128995944,0.7830613290398126
0.760135261355016,0.7676009953161592,0.6331980870535,0.7831528103044496
0.7605115366484577,0.7675826990632318,0.6332112281328063,0.7831711065573771
0.7601889950818703,0.7675826990632318,0.6331552563003969,0.7831345140515222
0.7596235164992983,0.7675644028103045,0.6331375482769146,0.7831528103044496
0.7597859553486737,0.7675826990632318,0.6331329340119551,0.7831162177985949
0.7593717904504066,0.7675461065573771,0.6331335491821414,0.7831894028103045
0.7608634104354599,0.7675826990632318,0.6331094197702073,0.7831528103044496
0.7600433756651868,0.7676192915690867,0.6330928626607676,0.7830979215456675
0.7603826970908905,0.7675826990632318,0.633095765420927,0.7831345140515222
0.7594212641202315,0.7675826990632318,0.6330754544751706,0.7830979215456675
0.7600653237844239,0.7675461065573771,0.6329904511326649,0.7831162177985949
0.7605958779536589,0.7675826990632318,0.6330386380680272,0.7831528103044496
0.760771744738418,0.7675461065573771,0.63306212411273,0.7830979215456675
0.7602797440957688,0.7675826990632318,0.6329787321894733,0.7830979215456675
0.7608581544434438,0.7675826990632318,0.6329719080857985,0.7831711065573771
0.7607643290202567,0.7675826990632318,0.6329499349102762,0.7830979215456675
0.7608381627733869,0.7675644028103045,0.6329656528086517,0.7831528103044496
0.7597658072687703,0.7675461065573771,0.6328935801843291,0.7831711065573771
0.7603952850474686,0.7675644028103045,0.6328474655921901,0.7830613290398126
0.761298866475773,0.7675644028103045,0.6328615882636792,0.78307962529274
0.7609062943720986,0.7675644028103045,0.6328614516057232,0.7831528103044496
0.7599615248081556,0.7676009953161592,0.6328449958381385,0.7831528103044496
0.7605237167948024,0.7676009953161592,0.6328577551406217,0.7830979215456675
0.7602290533116607,0.7675826990632318,0.6328892555672335,0.7831345140515222
0.7608425374681553,0.7675644028103045,0.6328432163533338,0.78307962529274
0.7613251699915535,0.7675644028103045,0.6328742915908403,0.78307962529274
0.7599696263636024,0.7675826990632318,0.6328210289081868,0.7831345140515222
0.7605639739393909,0.7675644028103045,0.632790670741079,0.7831162177985949
0.7611241947501828,0.7675826990632318,0.6328083678765933,0.7830979215456675
0.7600095120609783,0.7676009953161592,0.6327957416027435,0.7831711065573771
0.7612074248894037,0.7676009953161592,0.6327454571980783,0.78307962529274
0.7601708035558392,0.7675644028103045,0.6327412178700645,0.7831711065573771
0.7607563627268726,0.7676009953161592,0.6327279258946903,0.78307962529274
0.7605163403361408,0.7675644028103045,0.6327243627374011,0.7831711065573771
0.7609964842260303,0.7676009953161592,0.6326649811563783,0.7830979215456675
0.7607776759938278,0.7676009953161592,0.6326698408193834,0.7831528103044496
0.7612558452530265,0.7675826990632318,0.6326945163047845,0.7831162177985949
0.7618343053991956,0.7675826990632318,0.6326955688083479,0.7831162177985949
0.7608869429983076,0.7676009953161592,0.6326450538021061,0.7831528103044496
0.7608290877917332,0.7675826990632318,0.6326633546614815,0.7830613290398126
0.7610587221188624,0.7676009953161592,0.6326821371040523,0.7830979215456675
0.760742009977267,0.7675644028103045,0.6326126340401536,0.7831345140515222
0.7612259288861545,0.7675644028103045,0.6325399879828549,0.7831162177985949
0.7618123750775982,0.7676009953161592,0.6325779634002221,0.7831162177985949
0.7615493637546722,0.7676009953161592,0.632579389444838,0.7831345140515222
0.7608175241765708,0.7675644028103045,0.6325407123118988,0.7831162177985949
0.7621040037839697,0.7675826990632318,0.6326208360301248,0.7830979215456675
0.7615173489762692,0.7675644028103045,0.6325389727496431,0.7831162177985949
0.7618169169305917,0.7675826990632318,0.6325195012941294,0.7830613290398126
0.7611497115404879,0.7675644028103045,0.6325549190161658,0.78307962529274
0.7619022937792526,0.7675644028103045,0.6325319206965891,0.7831345140515222
0.7615822474068724,0.7676009953161592,0.6325610292599966,0.7830979215456675
0.7614936498484511,0.7675644028103045,0.6325420273829958,0.7831345140515222
0.761680117535647,0.7675644028103045,0.6324850164475988,0.7830979215456675
0.7617928066772934,0.7675644028103045,0.6325052504796335,0.7831345140515222
0.7622173243579596,0.7675826990632318,0.632465378462012,0.78307962529274
0.7620470287230311,0.7675644028103045,0.6324376659315141,0.78307962529274
0.762237262739789,0.7675644028103045,0.6324506125628808,0.7830979215456675
0.7615558164809292,0.7675644028103045,0.6324266600106304,0.7830979215456675
0.7619245653967668,0.7675826990632318,0.6324300817639263,0.78307962529274
0.7620702039371888,0.7675644028103045,0.6324043607544285,0.7831345140515222
0.7625010619398023,0.7675826990632318,0.6323986396856554,0.7830979215456675
0.7620988917085549,0.7675644028103045,0.6324018156221376,0.78307962529274
0.7625687187602983,0.7676009953161592,0.6323936652802192,0.78307962529274
0.7620204590801891,0.7675644028103045,0.6323869226967144,0.7830979215456675
0.762733884801351,0.7675644028103045,0.6323507017776614,0.7831162177985949
0.7621816941111652,0.7675644028103045,0.6324047947376618,0.7831162177985949
0.7626642272120616,0.7675826990632318,0.6323143821689508,0.7831162177985949
0.7629731499548539,0.7675826990632318,0.6323310632337172,0.7830979215456675
0.7620465510483369,0.7675644028103045,0.632258088583131,0.78307962529274
0.7620301625977076,0.7675644028103045,0.6323472419164778,0.7830979215456675
0.7626150028836811,0.7675644028103045,0.6322555218144937,0.7831162177985949
0.7619967653963549,0.7676009953161592,0.6323190607845923,0.78307962529274
0.7620100798456116,0.7676009953161592,0.6322732424010158,0.7830979215456675
0.7622225289462042,0.7675826990632318,0.6323318798313097,0.78307962529274
0.7618837278397357,0.7675826990632318,0.6322621911135993,0.78307962529274
0.7624655814025665,0.7676009953161592,0.6322362319647009,0.7831162177985949
0.7623852568850863,0.7675826990632318,0.632229211458836,0.7830979215456675
0.7630246171348268,0.7675644028103045,0.6322205457531038,0.78307962529274
0.7623848416068235,0.7675826990632318,0.6322583775330484,0.7831345140515222
0.7632937227883998,0.7676009953161592,0.6321864507795776,0.78307962529274
0.7626369605996849,0.7675826990632318,0.6322101862704168,0.7831528103044496
0.7631619857401702,0.7675644028103045,0.6321947455964546,0.7830430327868853
0.7618980442612177,0.7676009953161592,0.6321643385730806,0.7831162177985949
0.7632409039649248,0.7676009953161592,0.6321545361914177,0.78307962529274
0.7624701248957346,0.7675826990632318,0.6321525970862119,0.7830979215456675
0.7628341425707524,0.7676009953161592,0.6321549287166194,0.7831162177985949
0.762821441930686,0.7676192915690867,0.6321590237092637,0.78307962529274
0.7635699934227963,0.7676009953161592,0.6321163934064414,0.7831162177985949
0.7623904462231964,0.7675826990632318,0.6320844426646445,0.78307962529274
0.7619620553224371,0.7675826990632318,0.6321262358502426,0.7831162177985949
0.7629682168329628,0.7675826990632318,0.6321311184058982,0.7830979215456675
0.7629387327742521,0.7676009953161592,0.6320886324384453,0.7830613290398126
0.7626765279286918,0.7676009953161592,0.6320960880442581,0.7830247365339579
0.7626805089117492,0.7676192915690867,0.63206411664324,0.78307962529274
0.7626282726294542,0.7676192915690867,0.6320704805208872,0.78307962529274
0.7628693575043868,0.7676009953161592,0.6320948070329582,0.7830979215456675
0.7629438337872123,0.7676192915690867,0.6320308885194658,0.7830979215456675
0.7621827590730765,0.7675826990632318,0.6320392929139684,0.7830613290398126
0.7633352463921004,0.7676009953161592,0.6320703550300777,0.78307962529274
0.7633797689679077,0.7676375878220141,0.6320015954189613,0.7831162177985949
0.7638831049273668,0.7676192915690867,0.6320204519834675,0.7830979215456675
0.7634318439547295,0.7676192915690867,0.6319909771376527,0.7831345140515222
0.763452550706037,0.7676375878220141,0.6319571334249242,0.7830613290398126
0.7636260312111651,0.7676192915690867,0.6319662533543429,0.7830613290398126
0.7630351786381746,0.7676192915690867,0.6319325175441679,0.7830613290398126
0.7639787672763686,0.7676558840749415,0.6319753099102047,0.7831345140515222
0.764230802236452,0.7676558840749415,0.631958257119047,0.7830979215456675
0.7641424298705206,0.7676375878220141,0.6319563687545633,0.7831162177985949
0.7633482480565614,0.7676192915690867,0.631943167093487,0.7831345140515222
0.7636028138061318,0.7676375878220141,0.6318975121690182,0.7830979215456675
0.7638618258249006,0.7676375878220141,0.6319334624243564,0.7831345140515222
0.7640384727395391,0.7676375878220141,0.6319017951884929,0.7831162177985949
0.7634898073779336,0.7676558840749415,0.6319172675492334,0.7831162177985949
0.7638595328956354,0.7676558840749415,0.6319354092767702,0.7831162177985949
0.7634087840762573,0.7676558840749415,0.6318630052673733,0.7831345140515222
0.763975189113226,0.7676558840749415,0.6318969887090232,0.7831345140515222
0.7642814831795123,0.7676924765807962,0.6318681001384029,0.7831162177985949
0.7651828529893375,0.7676558840749415,0.6318517720950572,0.7831345140515222
0.7638335533317973,0.7676741803278688,0.6318805072570015,0.7831345140515222
0.7640790806023242,0.7676558840749415,0.6318272703983745,0.7830430327868853
0.7653581639642738,0.7676924765807962,0.6318416926285702,0.7831345140515222
0.7648919602328218,0.7676924765807962,0.6318697080679185,0.7830979215456675
0.7646810219773643,0.7676558840749415,0.6318443215144602,0.7831162177985949
0.7645802696080621,0.7676192915690867,0.6317839643435958,0.7830979215456675
0.7643507091585869,0.7676741803278688,0.6317923737633144,0.7830613290398126
0.7652667028005006,0.7676741803278688,0.6318063858800527,0.78307962529274
0.7641885993910618,0.7676741803278688,0.6318155324710337,0.7831345140515222
0.7646914211034216,0.7676741803278688,0.631803679801262,0.78307962529274
0.7650075125959495,0.7676924765807962,0.63177120559947,0.7830979215456675
0.7645377396001749,0.7676375878220141,0.6317556423660743,0.7830979215456675
0.7654735173079114,0.7676924765807962,0.631719317871737,0.7830979215456675
0.764962054387747,0.7676924765807962,0.6317725753895851,0.7831345140515222
0.7654226039835106,0.7676924765807962,0.6317436224682828,0.7831162177985949
0.7650738724919616,0.7676924765807962,0.6317176232572461,0.7831528103044496
0.7650661347412114,0.7676924765807962,0.6317488181228101,0.7830979215456675
0.764588189348404,0.7676924765807962,0.631693315170967,0.7831345140515222
0.7655196587012021,0.7677107728337237,0.631654797449045,0.7830979215456675
0.7644122153241405,0.7676924765807962,0.6317163379186769,0.7830979215456675
0.7647184668854752,0.7676924765807962,0.6317020806830717,0.7830979215456675
0.7650625731891993,0.7676924765807962,0.6317154713481037,0.7831162177985949
0.7650316493014262,0.7676558840749415,0.6316779839350413,0.7831528103044496
0.7650004170259213,0.7676741803278688,0.6316788012305803,0.7831528103044496
0.76533043593936,0.7677107728337237,0.6316668099486018,0.7830613290398126
0.7651071126204184,0.7677107728337237,0.6316745694403906,0.7831711065573771
0.7648854394916629,0.7676924765807962,0.6316410635338455,0.78307962529274
0.7644322922134846,0.7676924765807962,0.6316322537719227,0.7830979215456675
0.7649554473454835,0.7676924765807962,0.6316628352819617,0.78307962529274
0.764693523528146,0.7676924765807962,0.6316238683615691,0.78307962529274
0.7647934138984256,0.7676741803278688,0.6316411866516364,0.7830979215456675
0.7649861348736202,0.7676924765807962,0.6316023785839037,0.7831162177985949
0.7655561437930659,0.7676924765807962,0.6316142792724055,0.7830979215456675
0.7655157597617746,0.7676924765807962,0.6316133519804729,0.78307962529274
0.7655953860883132,0.7677107728337237,0.631575881178541,0.7831345140515222
0.7649542421660881,0.7676924765807962,0.6315734556743077,0.7831162177985949
0.7658199638965817,0.7677290690866511,0.6315461839669203,0.7831345140515222
0.76530935669392,0.7677107728337237,0.6315723667379285,0.7831345140515222
0.765251060350159,0.7677107728337237,0.6316063711179782,0.7831345140515222
0.7649405683091988,0.7676741803278688,0.6315151849451891,0.78307962529274
0.7652520496895497,0.7677107728337237,0.6315430776855148,0.7831162177985949
0.7650807143583789,0.7676924765807962,0.6315325120293843,0.78307962529274
0.7650262044799412,0.7676924765807962,0.6315431494344314,0.7831162177985949
0.7650166652241691,0.7676924765807962,0.6315248206571896,0.78307962529274
0.7654665269184447,0.7676924765807962,0.6315729481274964,0.7831162177985949
0.7650891119479016,0.7676924765807962,0.6315279455039764,0.7831162177985949
0.7645993034161226,0.7677107728337237,0.6315423131547432,0.7831345140515222
0.7656006050193617,0.7677290690866511,0.6315191189913336,0.7831345140515222
0.7657156704948993,0.7677290690866511,0.6314782172232098,0.7830979215456675
0.7654783909298497,0.7677107728337237,0.6314885080279455,0.7831162177985949
0.7656244861716688,0.7677290690866511,0.6315028522277046,0.78307962529274
0.7650034345983063,0.7677107728337237,0.6314612026795291,0.7831345140515222
0.7656320641973259,0.7677290690866511,0.631478596906193,0.7830613290398126
0.7660424387566658,0.7677290690866511,0.6314291873078715,0.7830979215456675
0.7653646013008069,0.7677290690866511,0.6314613196553893,0.7831162177985949
0.7654624394985217,0.7677290690866511,0.6314423582592948,0.7831162177985949
0.7653515148707241,0.7677107728337237,0.6314065850032298,0.78307962529274
0.7657437413512125,0.7677290690866511,0.6314414343175062,0.7831162177985949
0.7655232608737097,0.7677290690866511,0.6314288642981571,0.7831162177985949
0.7654761557905679,0.7677107728337237,0.6313932754395997,0.7831345140515222
0.7650184675318296,0.7677107728337237,0.6314231260598963,0.7831162177985949
0.7653757901535101,0.7677290690866511,0.6314416738527999,0.7830979215456675
0.7661078107440779,0.7677290690866511,0.6314029406049492,0.7831162177985949
0.7656074633573201,0.7677290690866511,0.6313809575185843,0.7830979215456675
0.7656937170363701,0.7677290690866511,0.6314041523799405,0.7831345140515222
0.7663545080872832,0.7677290690866511,0.631389457810958,0.7831162177985949
0.7658189915521921,0.7677290690866511,0.6313702966625294,0.78307962529274
0.7653680585446905,0.7677107728337237,0.631376355118718,0.7830613290398126
0.7662708371249518,0.7677290690866511,0.6313570013370112,0.7830613290398126
0.7658668260593884,0.7677290690866511,0.6313379803362719,0.7830979215456675
0.7657880841708574,0.7677290690866511,0.6313526901204916,0.7831528103044496
0.7656535521952273,0.7677473653395784,0.6313093518205772,0.7831162177985949
0.7656191577327893,0.7677290690866511,0.6313474647334365,0.7830979215456675
0.7655449880579316,0.7677290690866511,0.6313167113889296,0.78307962529274
0.7659778652202329,0.7677290690866511,0.6313280509283169,0.7831528103044496
0.7656269423855552,0.7677290690866511,0.6312874621194755,0.7830979215456675
0.7653701700427213,0.7677290690866511,0.6312918750268235,0.7831162177985949
0.7661373031083538,0.7677290690866511,0.631321122551411,0.7831162177985949
0.7666777779961079,0.7677290690866511,0.6312828202158283,0.7831162177985949
0.7653967613219098,0.7677290690866511,0.6312958709808367,0.78307962529274
0.7667722440994317,0.7677473653395784,0.6312533441137095,0.7831162177985949
0.7659394217249381,0.7677290690866511,0.6312711545957614,0.7830430327868853
0.766649130077496,0.7677473653395784,0.6312602105129519,0.7831345140515222
0.7661789762471264,0.7677290690866511,0.6312807036227868,0.7831162177985949
0.7653130337561043,0.7677107728337237,0.6312466812357131,0.7831162177985949
0.7657543873061061,0.7677290690866511,0.6312481314990783,0.78307962529274
0.7659288583720316,0.7677473653395784,0.6312443547003163,0.7830613290398126
0.7658339308212736,0.7677290690866511,0.6312254640760131,0.7830979215456675
0.766165273355656,0.7677473653395784,0.6312086741315677,0.7830613290398126
0.7659498293310474,0.7677290690866511,0.631249225949236,0.7831162177985949
0.7663834421989231,0.7677290690866511,0.6312207502838599,0.7831345140515222
0.7661730378377632,0.7677473653395784,0.6312292853339774,0.7831162177985949
0.7658074440595976,0.7677473653395784,0.6312245372028484,0.7831528103044496
0.7661275759653409,0.7677290690866511,0.6312197048993524,0.7830979215456675
0.7662876978411887,0.7677290690866511,0.6312043622171013,0.78307962529274
0.7661533612906235,0.7677290690866511,0.6311890474527166,0.78307962529274
0.7660476938762486,0.7677290690866511,0.631186741576541,0.78307962529274
0.7666043717702044,0.7677290690866511,0.6312044738885669,0.7830979215456675
0.7662967996239941,0.7677290690866511,0.631161699110786,0.78307962529274
0.7660730869206109,0.7677473653395784,0.6311726123443532,0.78307962529274
0.7664994843112222,0.7677290690866511,0.631197774577755,0.7830979215456675
0.7663975818654134,0.7677290690866511,0.6311615741783339,0.78307962529274
0.7662633502860259,0.7677290690866511,0.6311764241102429,0.7830979215456675
0.7662587606236863,0.7677473653395784,0.6311556269748428,0.7831528103044496
0.7664022440793085,0.7677290690866511,0.6311189187494318,0.78307962529274
0.7656858432558158,0.7677290690866511,0.6311329545963564,0.7830613290398126
0.7664376552057489,0.7677290690866511,0.631152370495316,0.7831162177985949
0.7667165328803052,0.7677473653395784,0.6311168458478512,0.7831162177985949
0.7662576120826623,0.7677290690866511,0.6311210615852677,0.7830979215456675
0.7662046459575448,0.7677473653395784,0.631134069356762,0.7830979215456675
0.7664504095528109,0.7677473653395784,0.6310996220597618,0.78307962529274
0.7660721814744087,0.7677473653395784,0.6311078583887086,0.7831528103044496
