val_loss,val_acc,loss,acc,lr
0.7482201662219938,0.7704918032786885,0.812554337939278,0.7336065573770492,1.0
0.7784781729588743,0.7704918032786885,0.7540530513544552,0.7786885245901639,1.0
0.7127333615646988,0.7704918032786885,0.7604653825525378,0.7786885245901639,1.0
0.7056318756009712,0.7704918032786885,0.7012473462057895,0.7786885245901639,1.0
0.7526671554221481,0.7704918032786885,0.7277331860339056,0.7786885245901639,1.0
0.7258759443877173,0.7704918032786885,0.7455900497123843,0.7786885245901639,1.0
0.720378541555561,0.7704918032786885,0.7247513122245913,0.7786885245901639,1.0
0.7002843247085321,0.7704918032786885,0.7665443928515325,0.7786885245901639,1.0
0.769766342444498,0.7704918032786885,0.7171678396522022,0.7786885245901639,1.0
0.7529095587183218,0.7704918032786885,0.7734539157054463,0.7786885245901639,1.0
0.7569512011574917,0.7704918032786885,0.7112031769557078,0.7786885245901639,1.0
0.7466044093741745,0.7704918032786885,0.7285625172443078,0.7786885245901639,1.0
0.7609651733617313,0.7704918032786885,0.7202992927832682,0.7786885245901639,1.0
0.7050433618123414,0.7704918032786885,0.7059078998252993,0.7786885245901639,1.0
0.8095657307593549,0.7704918032786885,0.6989499472203802,0.7786885245901639,1.0
0.767516444941036,0.7704918032786885,0.7271783342126941,0.7786885245901639,1.0
0.7705548874667434,0.7704918032786885,0.7028640787132451,0.7786885245901639,1.0
0.7070506195553014,0.7704918032786885,0.7276123615561939,0.7786885245901639,1.0
0.8406692547876327,0.7704918032786885,0.7065415990645768,0.7786885245901639,1.0
0.775632942309145,0.7704918032786885,0.7147905013111772,0.7786885245901639,1.0
0.7070979896138926,0.7704918032786885,0.7438788697367809,0.7786885245901639,1.0
0.7359974071627757,0.7704918032786885,0.6971699439111303,0.7786885245901639,1.0
0.7816927433013916,0.7704918032786885,0.7226184332957033,0.7786885245901639,1.0
0.7023133488952137,0.7704918032786885,0.7231828277228308,0.7786885245901639,1.0
0.7990562906030749,0.7704918032786885,0.7093170187512382,0.7786885245901639,1.0
0.7753082181586594,0.7704918032786885,0.7019896370465638,0.7786885245901639,1.0
0.7139987965099147,0.7704918032786885,0.7217149392503207,0.7786885245901639,1.0
0.7385614895429767,0.7704918032786885,0.713404293920173,0.7786885245901639,1.0
0.7239929427866076,0.7704918032786885,0.7016001978858573,0.7786885245901639,1.0
0.7100636744108356,0.7704918032786885,0.7010182733418512,0.7827868852459017,1.0
0.7377761152924084,0.7704918032786885,0.7030693541784756,0.7786885245901639,1.0
0.7066962416054773,0.7704918032786885,0.7002319478597797,0.7786885245901639,1.0
0.7113034686104196,0.7704918032786885,0.7237037034308325,0.7786885245901639,1.0
0.747158703256826,0.7704918032786885,0.7076417188175389,0.7786885245901639,1.0
0.7356533466792498,0.7704918032786885,0.6964637930275964,0.7786885245901639,1.0
0.7098771138269393,0.7704918032786885,0.7085308266467736,0.7786885245901639,1.0
0.7149979188793996,0.7704918032786885,0.7072164064548054,0.7786885245901639,1.0
0.8468496994894059,0.7704918032786885,0.6800753430264895,0.7827868852459017,1.0
0.711423149851502,0.7704918032786885,0.710664546392003,0.7786885245901639,1.0
0.7106318034109522,0.7704918032786885,0.7065781169250364,0.7827868852459017,1.0
0.7672253847122192,0.7704918032786885,0.6997119031968664,0.7827868852459017,1.0
0.7161288935630048,0.7704918032786885,0.6861286827775298,0.7827868852459017,1.0
0.7015374293092822,0.7704918032786885,0.6867399782430931,0.7827868852459017,1.0
0.7842992387834142,0.7704918032786885,0.6887782616693465,0.7827868852459017,1.0
0.7246349952260002,0.7704918032786885,0.7274370159282059,0.7827868852459017,1.0
0.7389802922968005,0.7704918032786885,0.6995970812000212,0.7827868852459017,1.0
0.7037806628180332,0.7704918032786885,0.6867099365250009,0.7827868852459017,1.0
0.7494000323483201,0.7704918032786885,0.6829297640284554,0.7827868852459017,1.0
0.7337155039193201,0.7704918032786885,0.6763183288886899,0.7827868852459017,1.0
0.7059865437570165,0.7704918032786885,0.6889174492632757,0.7827868852459017,1.0
0.7389606725974162,0.7704918032786885,0.6624581247079567,0.7827868852459017,1.0
0.7115304978167425,0.7704918032786885,0.6911583875046402,0.7827868852459017,1.0
0.765520025472172,0.7704918032786885,0.6927000032585175,0.7827868852459017,1.0
0.7169499407049085,0.7704918032786885,0.6923286416491524,0.7827868852459017,1.0
0.7231973556221508,0.7704918032786885,0.6857831028641247,0.7827868852459017,1.0
0.76487862282112,0.7704918032786885,0.690885892656983,0.7827868852459017,1.0
0.7108500746429943,0.7704918032786885,0.6907566971466189,0.7827868852459017,1.0
0.711505723781273,0.7704918032786885,0.6697962567454478,0.7827868852459017,1.0
0.7884846632597876,0.7704918032786885,0.6826601277609341,0.7827868852459017,1.0
0.7162543183467427,0.7704918032786885,0.6952625249252945,0.7827868852459017,1.0
0.7050532131898598,0.7704918032786885,0.6933776018072347,0.7827868852459017,1.0
0.7185547918569847,0.7704918032786885,0.6701581263151325,0.7827868852459017,1.0
0.7295291091574997,0.7704918032786885,0.6861209928012285,0.7827868852459017,1.0
0.7191230029356285,0.7704918032786885,0.6776672709183614,0.7827868852459017,1.0
0.732502528878509,0.7704918032786885,0.6850739277777125,0.7868852459016393,1.0
0.8056568513151074,0.7704918032786885,0.6703169318984766,0.7868852459016393,1.0
0.7247114728708737,0.7704918032786885,0.6905012619299967,0.7827868852459017,1.0
0.7117292949410735,0.7704918032786885,0.6714592712824462,0.7868852459016393,1.0
0.7421289008171832,0.7704918032786885,0.6844471082335613,0.7827868852459017,1.0
0.7914292460582295,0.7704918032786885,0.6732248781157322,0.7827868852459017,1.0
0.7033530727761691,0.7745901639344263,0.6853485156278141,0.7827868852459017,1.0
0.7334599416764056,0.7704918032786885,0.6769577147530728,0.7827868852459017,1.0
0.7178239372910046,0.7704918032786885,0.674795539652715,0.7827868852459017,1.0
0.7261691454981194,0.7704918032786885,0.6820707184369447,0.7868852459016393,1.0
0.7471094336666044,0.7704918032786885,0.6723383538058547,0.7827868852459017,1.0
0.7253941287759875,0.7704918032786885,0.6653981560566387,0.7827868852459017,1.0
0.7044640877207772,0.7745901639344263,0.6651234470429968,0.7827868852459017,1.0
0.7238853055922712,0.7704918032786885,0.6702955399380356,0.7868852459016393,1.0
0.7230932184907256,0.7704918032786885,0.6798908925447308,0.7827868852459017,1.0
0.736072277436491,0.7704918032786885,0.673676964933755,0.7827868852459017,1.0
0.7358452159850324,0.7663934426229508,0.6768876353248221,0.7827868852459017,1.0
0.7258180858658962,0.7704918032786885,0.675165373770917,0.7868852459016393,1.0
0.7283796189261265,0.7704918032786885,0.6644437879812523,0.7868852459016393,1.0
0.7311981251982392,0.7745901639344263,0.6647280044242984,0.7868852459016393,1.0
0.7213014012477437,0.7745901639344263,0.6749376039035985,0.7868852459016393,1.0
0.8221683140660896,0.7745901639344263,0.6664374426740115,0.7827868852459017,1.0
0.7214643750034395,0.7745901639344263,0.69702796467015,0.7786885245901639,1.0
0.7235752568870294,0.7745901639344263,0.6781373620033264,0.7868852459016393,1.0
0.7587999095682239,0.7745901639344263,0.6737933073376046,0.7868852459016393,1.0
0.7385384069114435,0.7745901639344263,0.6614326004122124,0.7868852459016393,1.0
0.7690086677426198,0.7745901639344263,0.6625297843921379,0.7868852459016393,1.0
0.7204177438235674,0.7745901639344263,0.668139711755221,0.7868852459016393,1.0
0.7318812198326236,0.7745901639344263,0.66126719556871,0.7827868852459017,1.0
0.7167053408310061,0.7745901639344263,0.6596721860228992,0.7868852459016393,1.0
0.7542707011347911,0.7745901639344263,0.6561707018828783,0.7827868852459017,1.0
0.7489370967521042,0.7745901639344263,0.660404770100703,0.7827868852459017,1.0
0.754850977756938,0.7745901639344263,0.6737000646649814,0.7868852459016393,1.0
0.7308741514800025,0.7745901639344263,0.6697027624630537,0.7868852459016393,1.0
0.7283258535822884,0.7745901639344263,0.66612081644965,0.7868852459016393,1.0
0.7241263887921318,0.7745901639344263,0.6560320424251869,0.7868852459016393,1.0
0.7243525923275557,0.7745901639344263,0.6751809530570859,0.7827868852459017,1.0
0.715594690354144,0.7745901639344263,0.6630670946152484,0.7868852459016393,1.0
0.7248844093963748,0.7745901639344263,0.6541633322590688,0.7827868852459017,1.0
0.7326677128916881,0.7745901639344263,0.6456857929464246,0.7868852459016393,1.0
0.7327002599591115,0.7745901639344263,0.6599048913502302,0.7868852459016393,1.0
0.7173517356153394,0.7745901639344263,0.6734091199812342,0.7868852459016393,1.0
0.7133195879029446,0.7745901639344263,0.6671033755677646,0.7827868852459017,1.0
0.8070222305469825,0.7581967213114754,0.6510058963885073,0.7827868852459017,1.0
0.7244640197910246,0.7745901639344263,0.686566418311635,0.7827868852459017,1.0
0.7315762941954566,0.7745901639344263,0.6568539914537649,0.7868852459016393,1.0
0.7417675100389074,0.7745901639344263,0.661244630325036,0.7868852459016393,1.0
0.7987491341887928,0.7663934426229508,0.6670406646415835,0.7827868852459017,1.0
0.7309262351911576,0.7745901639344263,0.6658576091781991,0.7827868852459017,1.0
0.7330176204931541,0.7745901639344263,0.6574005797261098,0.7827868852459017,1.0
0.7340702013891252,0.7745901639344263,0.6509331113002339,0.7827868852459017,1.0
0.7377577453363137,0.7745901639344263,0.6523028064946659,0.7827868852459017,1.0
0.7303965404385426,0.7745901639344263,0.6663515675263326,0.7868852459016393,1.0
0.7255634118299015,0.7745901639344263,0.6652996246931983,0.7827868852459017,1.0
0.7249882680470826,0.7745901639344263,0.6574890691725934,0.7868852459016393,1.0
0.7285598457836714,0.7745901639344263,0.6557877073522473,0.7868852459016393,1.0
0.7344775942505383,0.7745901639344263,0.6534888040824015,0.7868852459016393,1.0
0.7250109764396168,0.7745901639344263,0.6719695383408031,0.7827868852459017,1.0
0.743911081650218,0.7745901639344263,0.6628010849483678,0.7868852459016393,1.0
0.7296286381658961,0.7745901639344263,0.6619094727469272,0.7868852459016393,1.0
0.7288182964090442,0.7745901639344263,0.6588336395435646,0.7868852459016393,1.0
0.7311125202257125,0.7745901639344263,0.6756553610817331,0.7827868852459017,1.0
0.7315075925139131,0.7745901639344263,0.6509387971924954,0.7827868852459017,1.0
0.7356463690273097,0.7745901639344263,0.6517136800484579,0.7868852459016393,1.0
0.7356224460679976,0.7745901639344263,0.6391196631994404,0.7868852459016393,1.0
0.7480996378132554,0.7745901639344263,0.6568390785670671,0.7827868852459017,1.0
0.7287153015371228,0.7745901639344263,0.6595930281232615,0.7868852459016393,1.0
0.7243252533381103,0.7745901639344263,0.6477787592371956,0.7868852459016393,1.0
0.7251425678612756,0.7745901639344263,0.6570624484390509,0.7868852459016393,1.0
0.7430986361425431,0.7745901639344263,0.6559199661505027,0.7827868852459017,1.0
0.7371670271529526,0.7745901639344263,0.6618581863700367,0.7827868852459017,1.0
0.7341582540605889,0.7745901639344263,0.6454602304052134,0.7868852459016393,1.0
0.7313151965375806,0.7745901639344263,0.6473125326828878,0.7868852459016393,1.0
0.7336141633205726,0.7745901639344263,0.6509196286807295,0.7868852459016393,1.0
0.7481394742355972,0.7704918032786885,0.651011091763856,0.7868852459016393,1.0
0.7262067101040824,0.7745901639344263,0.6513388938591128,0.7868852459016393,1.0
0.7415553038237525,0.7745901639344263,0.6467418377516699,0.7827868852459017,1.0
0.7308423079428126,0.7745901639344263,0.6484320183269313,0.7868852459016393,1.0
0.7310989489320849,0.7745901639344263,0.6475460548869899,0.7868852459016393,1.0
0.7256907253968911,0.7745901639344263,0.6619206217468762,0.7868852459016393,1.0
0.7279574792893206,0.7745901639344263,0.6505810540230548,0.7868852459016393,1.0
0.7433987054668489,0.7745901639344263,0.6564690680777441,0.7868852459016393,1.0
0.7660126656782432,0.7745901639344263,0.6407729690192175,0.7868852459016393,1.0
0.735877336048689,0.7745901639344263,0.6549329347297793,0.7868852459016393,1.0
0.7177869745942412,0.7745901639344263,0.6465035735583696,0.7868852459016393,1.0
0.7233485862857005,0.7745901639344263,0.6568456912626985,0.7868852459016393,1.0
0.7253043221645668,0.7745901639344263,0.658507978329893,0.7868852459016393,1.0
