val_loss,val_acc,loss,acc
0.6738644935834555,0.8024691358024691,0.8150597415818759,0.6871165647828505
0.6517121379758105,0.8024691358024691,0.7534129144223921,0.7668711660098444
0.6464520876790271,0.8024691358024691,0.7185870893528125,0.7668711656441718
0.6745219753112321,0.8024691358024691,0.7203710554567583,0.7668711658270081
0.641733138649552,0.8024691358024691,0.7573392974452738,0.7668711656441718
0.6444540246401305,0.8024691358024691,0.7196279961638655,0.7668711660098444
0.6520283255312178,0.8024691358024691,0.7144496574357975,0.7668711656441718
0.6407272164468412,0.8024691358024691,0.7111242779193481,0.7668711660098444
0.6472904998579143,0.8024691358024691,0.7072846286135949,0.7668711660098444
0.6400818368534983,0.8024691358024691,0.7080049768913012,0.7668711656441718
0.6409699846932917,0.8024691358024691,0.7264371437529114,0.7668711656441718
0.6361160000533234,0.8024691358024691,0.7070389917474583,0.7668711656441718
0.6455814584537789,0.8024691358024691,0.7106673051974525,0.7668711658270081
0.6491037588796498,0.8024691358024691,0.7145651953717682,0.7668711656441718
0.6330948803159926,0.8024691358024691,0.7232863439555548,0.7668711656441718
0.644065198339062,0.8024691358024691,0.7028430469928344,0.7668711656441718
0.6353714975677891,0.8024691358024691,0.7069883817361177,0.7668711656441718
0.6359438458342611,0.8024691358024691,0.702307080929996,0.7668711658270081
0.6431076776834181,0.8024691358024691,0.7025042858226168,0.7668711656441718
0.6307881842424841,0.8024691358024691,0.7040580825571634,0.7668711660098444
0.6411990504941822,0.8024691358024691,0.7038540211191938,0.7668711656441718
0.6333623988392912,0.8024691358024691,0.7005226491419084,0.7668711660098444
0.6402586492491357,0.8024691358024691,0.6978505080097293,0.7668711656441718
0.635273806290862,0.8024691358024691,0.6983528656462219,0.7668711656441718
0.6326849357581433,0.8024691358024691,0.7209633903269388,0.7668711660098444
0.6728638697553564,0.8024691358024691,0.7479332398417537,0.7668711656441718
0.6372388238892143,0.8024691358024691,0.7197162179859138,0.7668711660098444
0.6369473970966575,0.8024691358024691,0.6971082425921973,0.7668711656441718
0.6330496087486361,0.8024691358024691,0.694612379820069,0.7668711660098444
